,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
16856,4415,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
16858,33143,city_103,Male,No relevent experience,Full time course,Graduate,No Major,1,1000-4999,NGO,1.0
16863,13545,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
16864,3913,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Funded Startup,0.0
16865,25599,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
16866,3726,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,0.0
16867,18196,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
16868,30411,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
16869,7685,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16872,17173,city_28,Male,No relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,0.0
16873,10464,city_103,Male,No relevent experience,Full time course,Masters,STEM,15,10/49,Pvt Ltd,0.0
16875,31946,city_11,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
16879,8992,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
16882,31205,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
16883,32247,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
16885,7449,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,0.0
16893,13972,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,0.0
16895,26218,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1.0
16896,29401,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
16898,15595,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
16899,29085,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1.0
16900,15738,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
16902,13210,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,2,1000-4999,Public Sector,0.0
16905,1603,city_19,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
16910,4251,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
16911,15174,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16912,29261,city_57,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Early Stage Startup,0.0
16913,27990,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,0.0
16915,24730,city_103,Male,Has relevent experience,no_enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,0.0
16916,18650,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1.0
16917,19452,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1.0
16918,4405,city_165,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Funded Startup,0.0
16921,10844,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16924,29256,city_21,Male,Has relevent experience,Full time course,Masters,STEM,7,<10,Early Stage Startup,0.0
16925,12966,city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Other,0.0
16926,33305,city_16,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,0.0
16929,22144,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,0.0
16931,11828,city_36,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
16934,26336,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
16938,23940,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,0.0
16939,19530,city_21,Male,No relevent experience,Part time course,Graduate,STEM,4,10/49,Funded Startup,0.0
16940,5355,city_16,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,0.0
16943,11512,city_74,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
16945,6102,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
16947,5963,city_98,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Pvt Ltd,0.0
16949,18417,city_141,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
16955,28243,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1.0
16960,11183,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16962,11352,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1.0
16966,10231,city_159,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Early Stage Startup,0.0
16971,33155,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1.0
16975,8253,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16977,12563,city_114,Male,Has relevent experience,Full time course,Masters,STEM,13,10/49,Public Sector,0.0
16978,30161,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
16980,2406,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1.0
16981,12525,city_114,Female,No relevent experience,no_enrollment,Masters,Business Degree,4,10/49,Pvt Ltd,0.0
16984,3591,city_114,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,1.0
16985,29350,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,0.0
16987,27095,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,0.0
16989,22513,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,NGO,1.0
16990,29912,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,5,<10,Pvt Ltd,0.0
16993,5916,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,0.0
16997,26174,city_57,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,0.0
16998,22248,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,1.0
17000,26773,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
17001,17289,city_36,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,0.0
17007,16417,city_61,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,0.0
17008,2186,city_16,Male,Has relevent experience,no_enrollment,Phd,Other,>20,50-99,Pvt Ltd,0.0
17010,33173,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
17011,16326,city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,0.0
17013,1133,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
17019,22860,city_67,Male,No relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,0.0
17020,26335,city_142,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,0.0
17022,9708,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,0.0
17025,16493,city_28,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,NGO,0.0
17028,3924,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
17029,31251,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
17032,1043,city_160,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Early Stage Startup,0.0
17034,12510,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
17035,21369,city_76,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Public Sector,0.0
17038,9920,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
17040,2235,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
17041,31022,city_21,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,0.0
17042,31064,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
17045,21310,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,0.0
17049,14198,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
17050,29870,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
17051,9115,city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,0.0
17059,31265,city_103,Female,No relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,0.0
17061,26731,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,0.0
17066,11101,city_144,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Funded Startup,0.0
17068,32931,city_160,Male,Has relevent experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,0.0
17069,143,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1.0
17071,1473,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,0.0
17072,5116,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,0.0
17076,9737,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,1.0
17077,8371,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
17079,13719,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,0.0
17083,14864,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,0.0
17085,23967,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
17086,23787,city_23,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,<10,Early Stage Startup,0.0
17087,15420,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
17091,3249,city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,10,<10,Funded Startup,0.0
17094,13137,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,10000+,NGO,0.0
17099,19926,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,0.0
17100,701,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
17102,33311,city_136,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,0.0
17103,24646,city_120,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
17104,19580,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,0.0
17105,12467,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,0.0
17108,25350,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1.0
17111,28851,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
17112,29024,city_128,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1.0
17113,8770,city_84,Male,Has relevent experience,Part time course,Masters,Business Degree,2,100-500,Pvt Ltd,0.0
17115,1822,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,1000-4999,Pvt Ltd,0.0
17116,15830,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,0.0
17119,12489,city_150,Other,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0.0
17125,14623,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
17126,719,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,0.0
17129,29137,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,0.0
17130,14494,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Funded Startup,0.0
17131,18678,city_114,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,0.0
17134,10326,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1.0
17136,12662,city_138,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
17137,31277,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
17138,9650,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,0.0
17144,23036,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,0.0
17148,29426,city_160,Male,No relevent experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,0.0
17149,18295,city_143,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,0.0
17150,1608,city_103,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
17151,15063,city_159,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
17152,15089,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1.0
17155,2507,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
17156,20260,city_65,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,0.0
17159,27825,city_97,Male,Has relevent experience,Full time course,Graduate,STEM,17,100-500,Pvt Ltd,0.0
17161,1170,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
17163,30651,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
17165,7473,city_100,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,0.0
17166,27451,city_83,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,0.0
17167,1425,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
17168,19687,city_90,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
17169,7718,city_11,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,0.0
17170,2516,city_36,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,0.0
17173,29307,city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1.0
17174,11720,city_28,Male,No relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,0.0
17177,5257,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
17178,18533,city_24,Male,Has relevent experience,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,0.0
17179,32891,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
17180,9909,city_160,Other,No relevent experience,Part time course,Graduate,Arts,<1,1000-4999,Pvt Ltd,1.0
17181,24284,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1.0
17184,23014,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0.0
17185,19112,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,NGO,0.0
17188,31928,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,0.0
17195,102,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Funded Startup,0.0
17196,2040,city_89,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1.0
17200,17136,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,0.0
17201,33170,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,0.0
17203,17284,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,0.0
17208,21140,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,0.0
17211,3554,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
17217,28990,city_103,Male,No relevent experience,Full time course,Graduate,STEM,11,<10,Funded Startup,0.0
17220,19080,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Funded Startup,0.0
17222,16194,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1.0
17223,4936,city_100,Male,Has relevent experience,no_enrollment,Phd,STEM,6,10/49,Pvt Ltd,0.0
17225,8840,city_91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1.0
17226,3701,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
17229,32675,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
17231,11317,city_13,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,0.0
17232,15517,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
17233,567,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
17237,9400,city_128,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,0.0
17238,29813,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
17239,27221,city_165,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
17241,28318,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,0.0
17243,11108,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
17244,30628,city_16,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,0.0
17250,21299,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,0.0
17255,16187,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
17256,3849,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,0.0
17260,12015,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,0.0
17261,13563,city_11,Male,Has relevent experience,Part time course,Masters,STEM,7,10/49,Pvt Ltd,1.0
17262,14103,city_64,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,0.0
17266,3170,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
17272,27388,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1.0
17280,15508,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
17281,31096,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,0.0
17282,5814,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1.0
17286,18062,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
17288,16968,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
17289,15042,city_128,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,10000+,Pvt Ltd,1.0
17290,14065,city_160,Male,No relevent experience,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,0.0
17293,782,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,NGO,0.0
